"id","company_code","property_dwid","status_code","sale_price","project_dwid","released_on","sold_on","sold_psf","property_size_sqft","price_psf","building_dwid","unit_type","unit_type_code","unit_group_dwid","stack_text","floor_text","list_price","bedroom_count","area_sqft_sqm_text","currency_symbol","address_unit_text","bathroom_count","country_text","data_source","block_text","project_text","updated_by","updated_on","created_by","created_on","floor_plan_url","estimated_monthly_rent","location_district_text","est_rental_yield","virtual_tour_url","model_3d_url","property_size_sqm","price_psm","source_dwid","sold_psm","transacted_price","floor_plan_2d_url","price1_label","price2_label","price2_psf","price2_psm","price1_psf","price1_psm","transacted_psf","transacted_psm","location_region_text","price1","price2","unit_count","last_activity_text"
546313,rea,a6dc4d979b344e6c5cdf6996df26b9de,AVAILABLE,1376000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"7208296d2b62bd44d08690e905d7f1ac","3 Bedroom",A2,"86bce6146c3e267728e2e7e238ef159c","10","05",,3,"936/87",$,#05-10,2,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:10.265,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/92ca7d517315471841fe62a39312462c.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1376000,1418000,1,
546321,rea,daca0c98f0c911a9d9d550a3c21a36a8,AVAILABLE,1414000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,ef70dde149f9d4211a5e0a8264f1e087,"3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"13","05",,3,"969/90",$,#05-13,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:10.287,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1414000,1457000,1,
546315,rea,f9d6f397c28188b4ba939c8d1d178b9b,AVAILABLE,1435000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"29","05",,3,"969/90",$,#05-29,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:10.387,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1435000,1479000,1,
546307,rea,"6d8c3390b08e1ca2fdb6e8e8227333c7",AVAILABLE,1470000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"30","06",,3,"980/91",$,#06-30,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:10.690,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1470000,1515000,1,
546311,rea,"92ca63b2a889597aeb9e3e40a3443ead",AVAILABLE,1431000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","39","07",,3,"969/90",$,#07-39,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:11.039,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1431000,1475000,1,
546316,rea,c6458eabf0c76b5538eacce2ac601e65,AVAILABLE,1469000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"33","08",,3,"969/90",$,#08-33,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:11.283,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1469000,1514000,1,
546317,rea,"58c9250af1f5c548d6b993ab799ef00f",AVAILABLE,1410000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom",A1,d8fa1f362457e733e6396d73e37f11e0,"36","08",,3,"936/87",$,#08-36,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:11.305,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e652c1fa3c5dd29cf0b0d94942f23e51.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1410000,1453000,1,
546309,rea,"4ab7cfec54d3688e3348d7ae75ce8467",AVAILABLE,1455000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"37","08",,3,"969/90",$,#08-37,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:11.311,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1455000,1499000,1,
546319,rea,c7d82f9866e00aebc1963f1a6eff2546,AVAILABLE,1460000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","03","09",,3,"969/90",$,#09-03,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:11.361,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1460000,1505000,1,
546312,rea,e0875eb866d572f4cdc11d5cd1c7a63e,AVAILABLE,2169000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,"368ecf4a04b1f4517d4f8728a7f5711b","5 Bedroom",C1,cc27c06cc681506f38c0c0365c66cc42,"07","09",,5,"1496/139",$,#09-07,3,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:11.387,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/31ba20f4ec3a3f6538e72a7fdceb9c8b.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2169000,2235000,1,
546314,rea,"4dd10f0b7026d364230865e7fcf66580",AVAILABLE,2213000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,"7208296d2b62bd44d08690e905d7f1ac","5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","12","11",,5,"1496/139",$,#11-12,3,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:11.998,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2213000,2280000,1,
546306,rea,"4da3647903b89879b47f67b37a8c4296",AVAILABLE,1500000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"30","11",,3,"980/91",$,#11-30,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:12.135,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1500000,1546000,1,
546320,rea,"0d9dc1e2586e770b3cd2be1824822a8a",AVAILABLE,1454000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"368ecf4a04b1f4517d4f8728a7f5711b","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"05","12",,3,"969/90",$,#12-05,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:12.295,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1454000,1498000,1,
546303,rea,"63c71978b179579d8290b36024927f90",AVAILABLE,1898000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"17","12",,4,"1270/118",$,#12-17,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:12.393,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1898000,1956000,1,
546310,rea,f5cfb2c4a8cedbe7fa60450343862e3a,AVAILABLE,1425000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"37","03",,3,"969/90",$,#03-37,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:09.888,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1425000,1468000,1,
546304,rea,ffeae4f80acba12625d519fe1d62d71c,AVAILABLE,1844000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,fce248a56374db1f1de9804b8b149d05,"4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"17","04",,4,"1270/118",$,#04-17,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:10.016,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1844000,1900000,1,
546340,rea,"797e04c171b1bf02a0152abe4546f5a6",AVAILABLE,1366000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"7208296d2b62bd44d08690e905d7f1ac","3 Bedroom",A1,d8fa1f362457e733e6396d73e37f11e0,"09","03",,3,"936/87",$,#03-09,2,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:09.690,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e652c1fa3c5dd29cf0b0d94942f23e51.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1366000,1408000,1,
546330,rea,ff5fa0ebfc74888df7abce4c7f41778c,AVAILABLE,2120000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,ef70dde149f9d4211a5e0a8264f1e087,"5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","16","03",,5,"1496/139",$,#03-16,3,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:09.737,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2120000,2184000,1,
546324,rea,b2e8dffd65080e0730b3a3e5c349b194,AVAILABLE,1819000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"25","03",,4,"1270/118",$,#03-25,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:09.801,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1819000,1874000,1,
546339,rea,c3e2607b29740069831fa9cf309d6e37,AVAILABLE,1649000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"368ecf4a04b1f4517d4f8728a7f5711b","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"08","04",,4,"1152/107",$,#04-08,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:09.960,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1649000,1699000,1,
546327,rea,"966c6f197878c65136e86d83665e7ecf",AVAILABLE,1385000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom",A2,"86bce6146c3e267728e2e7e238ef159c","35","04",,3,"936/87",$,#04-35,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:10.165,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/92ca7d517315471841fe62a39312462c.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1385000,1427000,1,
546326,rea,"3ecc4ff71f71363ca57131892fcca7de",AVAILABLE,1451000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"34","05",,3,"980/91",$,#05-34,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:10.417,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1451000,1495000,1,
546337,rea,bd9bea38a9013229641c7f3ae6cbfb5f,AVAILABLE,2141000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,ef70dde149f9d4211a5e0a8264f1e087,"5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","16","06",,5,"1496/139",$,#06-16,3,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:10.577,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2141000,2206000,1,
546341,rea,f384c61068852fc850f1b8e0be980af9,AVAILABLE,1386000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"7208296d2b62bd44d08690e905d7f1ac","3 Bedroom",A2,"86bce6146c3e267728e2e7e238ef159c","10","07",,3,"936/87",$,#07-10,2,Singapore,,BLK 7,Lumina Grand,,2024-01-24 15:44:10.843,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/92ca7d517315471841fe62a39312462c.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1386000,1428000,1,
546334,rea,"7d7933f2f2aadc097354436c531c3138",AVAILABLE,1459000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"8d57afe1bf3693f8e53e3ab917071694","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","27","07",,3,"969/90",$,#07-27,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:10.955,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1459000,1504000,1,
546329,rea,a45720fe37c2144314285f9a8e456ac6,AVAILABLE,1679000,f7fea87e1a59592e817cd84c2b416bb4,,,,1152,,"368ecf4a04b1f4517d4f8728a7f5711b","4 Bedroom",B2,a8f625c2e5a3075c2f6fa3b86637dc30,"08","08",,4,"1152/107",$,#08-08,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:11.107,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/efc2f1351ddfcd3151fb8157dacdc1f8.jpg,,D23,,,,107,,,,,,NPS Price,DPS Price,,,,,,,OCR,1679000,1730000,1,
546323,rea,"174eae4d990335528cae120b05eb6f41",AVAILABLE,1910000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"6bc3afe745f55ada53a4927210305d33","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"21","08",,4,"1270/118",$,#08-21,2,Singapore,,BLK 13,Lumina Grand,,2024-01-24 15:44:11.195,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1910000,1968000,1,
546328,rea,"3c2d7d7495513083c0d3c5c9bbcff618",AVAILABLE,1465000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A3P,"563bcff4ff6d730c16e036b2d0144e5e","01","10",,3,"969/90",$,#10-01,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:11.626,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/328fae007abdb89c3e920d26df207f56.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1465000,1510000,1,
546331,rea,"7448e25549239ea79036ab4be6ec0481",AVAILABLE,1465000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,fce248a56374db1f1de9804b8b149d05,"3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","19","10",,3,"969/90",$,#10-19,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:11.743,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1465000,1510000,1,
546325,rea,"4864763addfcbbe7c31799b70cd87304",AVAILABLE,1420000,f7fea87e1a59592e817cd84c2b416bb4,,,,936,,"764a462f7a515a5e6ba3381bee7acba8","3 Bedroom",A2,"86bce6146c3e267728e2e7e238ef159c","31","10",,3,"936/87",$,#10-31,2,Singapore,,BLK 17,Lumina Grand,,2024-01-24 15:44:11.829,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/92ca7d517315471841fe62a39312462c.jpg,,D23,,,,87,,,,,,NPS Price,DPS Price,,,,,,,OCR,1420000,1463000,1,
546336,rea,f832783110fc83674bf97d423b0ce31f,AVAILABLE,2183000,f7fea87e1a59592e817cd84c2b416bb4,,,,1496,,ef70dde149f9d4211a5e0a8264f1e087,"5 Bedroom",C2,"9909b20e0bfb4787e3a5761c61390563","16","11",,5,"1496/139",$,#11-16,3,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:12.023,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/5cb133598468795f4da74ffca5176094.jpg,,D23,,,,139,,,,,,NPS Price,DPS Price,,,,,,,OCR,2183000,2249000,1,
546335,rea,"3c3a7d56f4bd994a3afeae3cf4adeb55",AVAILABLE,1475000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"37","12",,3,"969/90",$,#12-37,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:12.552,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1475000,1520000,1,
546333,rea,e4906afbff8012fa7de5567a0b9ec9af,AVAILABLE,1845000,f7fea87e1a59592e817cd84c2b416bb4,,,,1259,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B3-P,"3b3c623045f2ed63c699e1c69f8f0dfc","26","01",,4,"1259/117",$,#01-26,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:09.236,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/affdffc5327ced602bf035e849415288.jpg,,D23,,,,117,,,,,,NPS Price,DPS Price,,,,,,,OCR,1845000,1901000,1,
546342,rea,"660887fa73897619346cc95f37bf1192",AVAILABLE,1385000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,ef70dde149f9d4211a5e0a8264f1e087,"3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"13","02",,3,"969/90",$,#02-13,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:09.437,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1385000,1427000,1,
546348,rea,"6c3e092d5d35ae8813fe8a3be70e4780",AVAILABLE,1422000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"38","02",,3,"980/91",$,#02-38,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:09.606,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1422000,1465000,1,
546349,rea,"79c0347df6cba53926c6913291a93279",AVAILABLE,1418000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","03","03",,3,"969/90",$,#03-03,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:09.647,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1418000,1461000,1,
546344,rea,"5cd24c002485e5094de73c3f554f3b5e",AVAILABLE,1801000,f7fea87e1a59592e817cd84c2b416bb4,,,,1259,,ef70dde149f9d4211a5e0a8264f1e087,"4 Bedroom",B3,"5c6b4ece14247d1e9102e08dc016d478","15","04",,4,"1259/117",$,#04-15,2,Singapore,,BLK 9,Lumina Grand,,2024-01-24 15:44:10.005,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/d7d35520413135831953ef537c4becdf.jpg,,D23,,,,117,,,,,,NPS Price,DPS Price,,,,,,,OCR,1801000,1856000,1,
546357,rea,ca4e45cf89450512e8a7ea803a2e46fd,AVAILABLE,1444000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"9cff42494f1e706fe06a7701f72bdb49","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"33","04",,3,"969/90",$,#04-33,2,Singapore,,BLK 19,Lumina Grand,,2024-01-24 15:44:10.151,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1444000,1488000,1,
546354,rea,c3ff4c858dd99ac7af841ffa7dabaa64,AVAILABLE,1850000,f7fea87e1a59592e817cd84c2b416bb4,,,,1270,,"8d57afe1bf3693f8e53e3ab917071694","4 Bedroom",B4,d9029e49fa4e1f79cafc12fa59748961,"25","05",,4,"1270/118",$,#05-25,2,Singapore,,BLK 15,Lumina Grand,,2024-01-24 15:44:10.361,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/e7bad912d8810d5a5d3d31d078563871.jpg,,D23,,,,118,,,,,,NPS Price,DPS Price,,,,,,,OCR,1850000,1906000,1,
546347,rea,afd9b1447c41a008ad5c7267b1f0c63c,AVAILABLE,1435000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"545caed07bb7c9b7fee29d6af2f316be","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"37","05",,3,"969/90",$,#05-37,2,Singapore,,BLK 21,Lumina Grand,,2024-01-24 15:44:10.434,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1435000,1479000,1,
546352,rea,"61262f9119412dedd64733c5dc3e38fe",AVAILABLE,1440000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,fce248a56374db1f1de9804b8b149d05,"3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","19","06",,3,"969/90",$,#06-19,2,Singapore,,BLK 11,Lumina Grand,,2024-01-24 15:44:10.597,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1440000,1484000,1,
546359,rea,c5e3b7d2879e30d290ca1b55b2b60dc7,AVAILABLE,1439000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"368ecf4a04b1f4517d4f8728a7f5711b","3 Bedroom Premium",A5P,a8d6097c61fade2d8bdb602b1c07dfc7,"05","09",,3,"969/90",$,#09-05,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:11.373,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/be9408ae7606813c4668ad14601e1217.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1439000,1483000,1,
546360,rea,b9ddfd71119886c4c992d031436b4c48,AVAILABLE,1439000,f7fea87e1a59592e817cd84c2b416bb4,,,,969,,"368ecf4a04b1f4517d4f8728a7f5711b","3 Bedroom Premium",A4P,"7ba1dfbcb2ca1180f6b2887eff78cc0c","06","09",,3,"969/90",$,#09-06,2,Singapore,,BLK 5,Lumina Grand,,2024-01-24 15:44:11.379,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/c1818422fbf24b3dd97673faafb2c27c.jpg,,D23,,,,90,,,,,,NPS Price,DPS Price,,,,,,,OCR,1439000,1483000,1,
546358,rea,"7f6d9fdd727adc26d7a4cea5ebd453cf",AVAILABLE,1460000,f7fea87e1a59592e817cd84c2b416bb4,,,,980,,e9736d6e60649faf9317f5d973f173e3,"3 Bedroom Premium",A6P,d7904b5edda89869d7d20d47e3b89c97,"02","10",,3,"980/91",$,#10-02,2,Singapore,,BLK 1,Lumina Grand,,2024-01-24 15:44:11.632,,2024-01-02 11:57:15.263,https://rea-asset.s3.ap-southeast-1.amazonaws.com/flp/2d/1b28c3ab98f8e847f0d00af96f260561.jpg,,D23,,,,91,,,,,,NPS Price,DPS Price,,,,,,,OCR,1460000,1501000,1,
